"Classification","EdgeOfFlightLine","GpsTime","Intensity","NumberOfReturns","OriginId","PointSourceId","ReturnNumber","ScanAngleRank","ScanDirectionFlag","UserData","X","Y","Z"
2.000,0.000,56179.851,117.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446117.840,4652654.775,290.820
1.000,0.000,56179.851,78.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446135.756,4652651.778,297.480
1.000,0.000,56179.851,6.000,1.000,17583.000,85.000,1.000,5.000,0.000,69.000,446142.931,4652650.575,299.870
1.000,0.000,56179.851,9.000,1.000,17583.000,85.000,1.000,5.000,0.000,69.000,446145.682,4652650.362,293.600
2.000,0.000,56179.851,40.000,1.000,17583.000,85.000,1.000,5.000,0.000,69.000,446147.101,4652650.233,291.120
1.000,0.000,56179.851,13.000,1.000,17583.000,85.000,1.000,5.000,0.000,69.000,446169.043,4652646.472,301.670
1.000,0.000,56179.851,23.000,1.000,17583.000,85.000,1.000,5.000,0.000,69.000,446170.633,4652646.275,300.150
2.000,0.000,56179.851,71.000,1.000,17583.000,85.000,1.000,5.000,0.000,69.000,446171.519,4652646.439,291.260
1.000,0.000,56179.868,24.000,2.000,17583.000,85.000,1.000,4.000,1.000,69.000,446183.938,4652643.344,290.540
1.000,0.000,56179.868,42.000,1.000,17583.000,85.000,1.000,5.000,1.000,69.000,446170.417,4652645.276,295.060
1.000,0.000,56179.868,5.000,1.000,17583.000,85.000,1.000,5.000,1.000,69.000,446166.173,4652645.612,304.500
1.000,0.000,56179.868,5.000,1.000,17583.000,85.000,1.000,5.000,1.000,69.000,446158.908,4652646.838,301.320
2.000,0.000,56179.868,70.000,1.000,17583.000,85.000,1.000,5.000,1.000,69.000,446142.293,4652649.736,291.310
1.000,0.000,56179.868,7.000,1.000,17583.000,85.000,1.000,5.000,1.000,69.000,446140.962,4652649.835,294.440
1.000,0.000,56179.868,41.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446139.669,4652649.896,298.490
1.000,0.000,56179.868,67.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446134.417,4652650.736,297.580
1.000,0.000,56179.868,255.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446125.221,4652652.347,292.040
1.000,0.000,56179.879,7.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446131.128,4652650.554,299.560
1.000,0.000,56179.879,17.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446137.303,4652649.796,293.610
2.000,0.000,56179.879,89.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446138.767,4652649.644,291.180
1.000,0.000,56179.879,8.000,1.000,17583.000,85.000,1.000,5.000,0.000,69.000,446160.871,4652645.808,303.650
1.000,0.000,56179.879,5.000,1.000,17583.000,85.000,1.000,5.000,0.000,69.000,446162.706,4652645.498,304.380
1.000,0.000,56179.879,66.000,2.000,17583.000,85.000,1.000,5.000,0.000,69.000,446176.516,4652643.378,303.790
1.000,0.000,56179.879,46.000,1.000,17583.000,85.000,1.000,4.000,0.000,69.000,446183.321,4652642.385,301.900
1.000,0.000,56179.895,54.000,1.000,17583.000,85.000,1.000,5.000,1.000,69.000,446183.473,4652641.784,292.240
1.000,0.000,56179.895,8.000,1.000,17583.000,85.000,1.000,5.000,1.000,69.000,446179.132,4652642.143,301.540
1.000,0.000,56179.895,7.000,1.000,17583.000,85.000,1.000,5.000,1.000,69.000,446175.781,4652642.613,302.660
2.000,0.000,56179.895,43.000,1.000,17583.000,85.000,1.000,5.000,1.000,69.000,446155.541,4652646.138,291.120
2.000,0.000,56179.896,10.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446129.682,4652650.113,291.200
1.000,0.000,56179.896,34.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446127.087,4652650.273,298.210
2.000,0.000,56179.906,80.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446122.692,4652650.366,291.040
2.000,0.000,56179.906,84.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446126.169,4652649.828,291.120
2.000,0.000,56179.906,38.000,1.000,17583.000,85.000,1.000,5.000,0.000,69.000,446146.880,4652646.618,291.110
2.000,0.000,56179.906,40.000,1.000,17583.000,85.000,1.000,5.000,0.000,69.000,446150.320,4652646.074,291.100
1.000,0.000,56179.906,12.000,1.000,17583.000,85.000,1.000,5.000,0.000,69.000,446168.822,4652642.843,301.900
1.000,0.000,56179.906,11.000,1.000,17583.000,85.000,1.000,5.000,0.000,69.000,446182.869,4652640.625,303.160
1.000,0.000,56179.923,4.000,1.000,17583.000,85.000,1.000,5.000,1.000,69.000,446178.091,4652640.269,303.240
1.000,0.000,56179.923,9.000,1.000,17583.000,85.000,1.000,5.000,1.000,69.000,446171.057,4652641.374,302.450
1.000,0.000,56179.923,11.000,1.000,17583.000,85.000,1.000,5.000,1.000,69.000,446160.782,4652642.927,303.510
1.000,0.000,56179.923,6.000,1.000,17583.000,85.000,1.000,5.000,1.000,69.000,446158.829,4652643.297,301.380
1.000,0.000,56179.923,16.000,2.000,17583.000,85.000,1.000,5.000,1.000,69.000,446155.249,4652643.895,299.960
2.000,0.000,56179.923,36.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446142.229,4652646.217,291.090
2.000,0.000,56179.923,38.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446138.752,4652646.747,291.130
1.000,0.000,56179.923,66.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446137.377,4652646.854,293.920
2.000,0.000,56179.923,67.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446118.197,4652649.926,290.880
2.000,0.000,56179.923,66.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446114.728,4652650.464,290.580
1.000,0.000,56179.934,11.000,2.000,17583.000,85.000,1.000,6.000,0.000,69.000,446115.480,4652649.695,293.990
1.000,0.000,56179.934,78.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446134.772,4652646.584,297.600
1.000,0.000,56179.934,14.000,1.000,17583.000,85.000,1.000,5.000,0.000,69.000,446163.192,4652641.945,304.660
1.000,0.000,56179.934,11.000,1.000,17583.000,85.000,1.000,5.000,0.000,69.000,446166.587,4652641.438,304.150
1.000,0.000,56179.934,10.000,1.000,17583.000,85.000,1.000,5.000,0.000,69.000,446171.691,4652640.673,303.100
1.000,0.000,56179.934,8.000,1.000,17583.000,85.000,1.000,5.000,0.000,69.000,446177.017,4652639.825,304.000
1.000,0.000,56179.950,69.000,1.000,17583.000,85.000,1.000,5.000,1.000,69.000,446183.123,4652637.793,303.540
1.000,0.000,56179.950,13.000,1.000,17583.000,85.000,1.000,5.000,1.000,69.000,446179.631,4652638.323,303.790
1.000,0.000,56179.951,12.000,1.000,17583.000,85.000,1.000,5.000,1.000,69.000,446151.892,4652642.624,303.030
1.000,0.000,56179.951,8.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446146.426,4652643.554,300.390
2.000,0.000,56179.951,66.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446129.906,4652646.414,291.120
2.000,0.000,56179.951,67.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446126.497,4652646.944,291.110
1.000,0.000,56179.961,6.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446116.461,4652647.568,293.560
2.000,0.000,56179.961,95.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446122.999,4652646.637,291.070
1.000,0.000,56179.961,41.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446135.782,4652644.443,297.280
1.000,0.000,56179.961,12.000,1.000,17583.000,85.000,1.000,5.000,0.000,69.000,446150.088,4652642.067,301.940
1.000,0.000,56179.961,18.000,1.000,17583.000,85.000,1.000,5.000,0.000,69.000,446181.430,4652637.198,302.360
1.000,0.000,56179.961,65.000,1.000,17583.000,85.000,1.000,5.000,0.000,69.000,446183.161,4652636.918,302.590
1.000,0.000,56179.962,45.000,1.000,17583.000,85.000,1.000,5.000,0.000,69.000,446183.862,4652637.194,291.160
1.000,0.000,56179.978,15.000,1.000,17583.000,85.000,1.000,5.000,1.000,69.000,446183.362,4652636.064,296.490
1.000,0.000,56179.978,5.000,1.000,17583.000,85.000,1.000,5.000,1.000,69.000,446163.310,4652638.877,304.530
1.000,0.000,56179.978,7.000,1.000,17583.000,85.000,1.000,5.000,1.000,69.000,446154.596,4652640.247,303.830
1.000,0.000,56179.978,15.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446142.399,4652642.199,302.060
2.000,0.000,56179.978,82.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446118.816,4652646.209,290.930
2.000,0.000,56179.989,85.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446114.451,4652646.339,290.760
1.000,0.000,56179.989,9.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446129.321,4652643.706,300.250
1.000,0.000,56179.989,5.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446132.790,4652643.154,300.690
1.000,0.000,56179.989,11.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446138.086,4652642.299,301.880
1.000,0.000,56179.989,7.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446146.837,4652640.898,303.100
1.000,0.000,56179.989,4.000,1.000,17583.000,85.000,1.000,5.000,0.000,69.000,446166.047,4652637.878,304.420
1.000,0.000,56180.006,21.000,1.000,17583.000,85.000,1.000,5.000,1.000,69.000,446183.446,4652634.404,290.350
1.000,0.000,56180.006,12.000,1.000,17583.000,85.000,1.000,5.000,1.000,69.000,446179.513,4652634.545,304.040
1.000,0.000,56180.006,4.000,1.000,17583.000,85.000,1.000,5.000,1.000,69.000,446158.750,4652637.726,304.390
1.000,0.000,56180.006,9.000,1.000,17583.000,85.000,1.000,5.000,1.000,69.000,446155.288,4652638.256,304.530
1.000,0.000,56180.006,5.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446141.448,4652640.413,303.680
1.000,0.000,56180.006,8.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446137.979,4652640.966,303.210
1.000,0.000,56180.006,6.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446134.510,4652641.518,303.050
1.000,0.000,56180.006,4.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446125.886,4652642.866,302.330
1.000,0.000,56180.006,7.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446123.999,4652643.206,300.950
1.000,0.000,56180.016,13.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446151.851,4652638.097,304.670
1.000,0.000,56180.017,15.000,1.000,17583.000,85.000,1.000,5.000,0.000,69.000,446176.061,4652634.364,304.180
1.000,0.000,56180.017,15.000,1.000,17583.000,85.000,1.000,5.000,0.000,69.000,446182.710,4652633.454,300.600
1.000,0.000,56180.033,8.000,1.000,17583.000,85.000,1.000,5.000,1.000,69.000,446179.441,4652632.938,302.450
1.000,0.000,56180.033,9.000,1.000,17583.000,85.000,1.000,5.000,1.000,69.000,446176.017,4652633.445,302.900
1.000,0.000,56180.033,11.000,1.000,17583.000,85.000,1.000,5.000,1.000,69.000,446170.913,4652634.203,303.810
1.000,0.000,56180.033,7.000,1.000,17583.000,85.000,1.000,5.000,1.000,69.000,446167.488,4652634.725,304.140
1.000,0.000,56180.033,13.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446146.851,4652637.883,304.610
1.000,0.000,56180.033,17.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446143.441,4652638.412,304.630
1.000,0.000,56180.033,5.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446126.140,4652641.137,303.100
1.000,0.000,56180.033,66.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446121.448,4652642.225,292.230
2.000,0.000,56180.033,85.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446117.890,4652642.823,290.910
2.000,0.000,56180.044,101.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446114.898,4652642.579,290.800
2.000,0.000,56180.044,21.000,2.000,17583.000,85.000,2.000,6.000,0.000,69.000,446121.792,4652641.504,290.990
1.000,0.000,56180.044,13.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446130.257,4652639.728,304.540
1.000,0.000,56180.044,10.000,1.000,17583.000,85.000,1.000,5.000,0.000,69.000,446162.877,4652634.679,304.300
2.000,0.000,56180.061,71.000,1.000,17583.000,85.000,1.000,5.000,1.000,69.000,446183.450,4652630.907,286.990
1.000,0.000,56180.061,9.000,1.000,17583.000,85.000,1.000,5.000,1.000,69.000,446182.941,4652630.547,299.840
1.000,0.000,56180.061,11.000,1.000,17583.000,85.000,1.000,5.000,1.000,69.000,446170.928,4652632.328,301.800
1.000,0.000,56180.061,37.000,1.000,17583.000,85.000,1.000,5.000,1.000,69.000,446167.548,4652632.828,302.530
1.000,0.000,56180.061,14.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446159.027,4652634.093,303.560
1.000,0.000,56180.061,9.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446155.639,4652634.608,304.020
1.000,0.000,56180.061,6.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446135.047,4652637.765,304.200
1.000,0.000,56180.061,18.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446126.467,4652639.097,303.950
1.000,0.000,56180.071,16.000,2.000,17583.000,85.000,1.000,6.000,0.000,69.000,446123.081,4652638.937,304.090
2.000,0.000,56180.071,96.000,2.000,17583.000,85.000,2.000,6.000,0.000,69.000,446121.540,4652639.616,291.290
1.000,0.000,56180.071,7.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446133.140,4652637.446,302.240
1.000,0.000,56180.071,5.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446138.526,4652636.538,304.410
1.000,0.000,56180.071,10.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446147.135,4652635.198,304.510
1.000,0.000,56180.071,13.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446150.590,4652634.676,304.270
1.000,0.000,56180.072,12.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446159.066,4652633.403,302.910
1.000,0.000,56180.072,7.000,1.000,17583.000,85.000,1.000,5.000,0.000,69.000,446162.528,4652632.866,302.940
1.000,0.000,56180.072,10.000,1.000,17583.000,85.000,1.000,5.000,0.000,69.000,446171.057,4652631.593,301.590
1.000,0.000,56180.072,29.000,1.000,17583.000,85.000,1.000,5.000,0.000,69.000,446172.980,4652631.238,303.260
1.000,0.000,56180.072,22.000,1.000,17583.000,85.000,1.000,5.000,0.000,69.000,446176.168,4652630.843,300.380
1.000,0.000,56180.072,10.000,2.000,17583.000,85.000,1.000,5.000,0.000,69.000,446179.637,4652630.328,299.800
1.000,0.000,56180.072,27.000,1.000,17583.000,85.000,1.000,5.000,0.000,69.000,446180.220,4652630.650,287.860
2.000,0.000,56180.072,112.000,1.000,17583.000,85.000,1.000,5.000,0.000,69.000,446183.511,4652630.239,285.080
2.000,0.000,56180.088,119.000,1.000,17583.000,85.000,1.000,5.000,1.000,69.000,446179.262,4652629.916,285.120
1.000,0.000,56180.088,56.000,1.000,17583.000,85.000,1.000,5.000,1.000,69.000,446174.529,4652630.456,290.580
1.000,0.000,56180.088,12.000,3.000,17583.000,85.000,2.000,5.000,1.000,69.000,446172.650,4652630.788,289.360
1.000,0.000,56180.088,9.000,1.000,17583.000,85.000,1.000,5.000,1.000,69.000,446171.452,4652630.768,295.120
1.000,0.000,56180.088,14.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446154.899,4652633.065,302.490
1.000,0.000,56180.088,6.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446143.012,4652634.844,304.090
1.000,0.000,56180.088,8.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446130.711,4652636.834,301.420
1.000,0.000,56180.089,12.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446125.659,4652637.584,302.150
1.000,0.000,56180.089,14.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446124.025,4652637.826,302.420
2.000,0.000,56180.099,65.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446113.770,4652638.979,290.780
2.000,0.000,56180.099,82.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446118.940,4652638.176,290.960
1.000,0.000,56180.099,9.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446135.911,4652635.076,304.410
1.000,0.000,56180.099,13.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446139.321,4652634.568,303.980
1.000,0.000,56180.099,18.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446147.761,4652633.297,302.700
1.000,0.000,56180.099,9.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446151.230,4652632.759,302.980
1.000,0.000,56180.099,10.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446161.496,4652631.199,301.930
1.000,0.000,56180.099,79.000,1.000,17583.000,85.000,1.000,5.000,0.000,69.000,446165.166,4652630.564,303.730
1.000,0.000,56180.099,13.000,1.000,17583.000,85.000,1.000,5.000,0.000,69.000,446166.608,4652630.434,301.020
2.000,0.000,56180.099,84.000,1.000,17583.000,85.000,1.000,5.000,0.000,69.000,446167.457,4652630.613,292.000
2.000,0.000,56180.099,113.000,1.000,17583.000,85.000,1.000,5.000,0.000,69.000,446172.020,4652630.149,285.130
2.000,0.000,56180.099,111.000,1.000,17583.000,85.000,1.000,5.000,0.000,69.000,446175.511,4652629.603,285.070
2.000,0.000,56180.116,114.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446164.848,4652629.899,292.050
2.000,0.000,56180.116,105.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446163.110,4652630.179,291.960
2.000,0.000,56180.116,102.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446159.648,4652630.709,292.000
1.000,0.000,56180.116,20.000,2.000,17583.000,85.000,1.000,6.000,1.000,69.000,446158.718,4652630.576,299.940
1.000,0.000,56180.116,7.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446150.337,4652631.795,301.960
1.000,0.000,56180.116,10.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446141.750,4652633.105,302.360
1.000,0.000,56180.116,18.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446126.105,4652635.595,300.110
1.000,0.000,56180.126,44.000,2.000,17583.000,85.000,2.000,7.000,0.000,69.000,446123.526,4652635.726,292.170
1.000,0.000,56180.126,5.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446131.309,4652634.259,299.920
1.000,0.000,56180.127,29.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446138.492,4652633.056,302.500
1.000,0.000,56180.127,8.000,2.000,17583.000,85.000,1.000,6.000,0.000,69.000,446155.422,4652630.534,299.790
2.000,0.000,56180.127,104.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446159.800,4652630.123,291.880
2.000,0.000,56180.143,79.000,1.000,17583.000,85.000,1.000,5.000,1.000,69.000,446184.353,4652625.468,283.270
2.000,0.000,56180.143,53.000,1.000,17583.000,85.000,1.000,5.000,1.000,69.000,446175.579,4652626.817,283.280
2.000,0.000,56180.143,99.000,1.000,17583.000,85.000,1.000,5.000,1.000,69.000,446172.110,4652627.347,283.490
2.000,0.000,56180.143,99.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446155.542,4652629.599,291.980
2.000,0.000,56180.143,38.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446146.910,4652630.925,291.980
1.000,0.000,56180.143,17.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446146.031,4652630.783,299.970
1.000,0.000,56180.144,6.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446134.248,4652632.547,301.670
2.000,0.000,56180.144,126.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446126.191,4652634.135,291.530
2.000,0.000,56180.154,82.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446118.570,4652634.526,290.890
2.000,0.000,56180.154,125.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446122.047,4652633.966,291.390
1.000,0.000,56180.154,8.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446141.939,4652630.599,299.910
2.000,0.000,56180.154,106.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446146.249,4652630.196,291.960
2.000,0.000,56180.154,102.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446149.741,4652629.658,291.970
2.000,0.000,56180.154,105.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446151.442,4652629.393,291.980
2.000,0.000,56180.154,115.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446156.672,4652628.583,291.970
1.000,0.000,56180.154,100.000,1.000,17583.000,85.000,1.000,5.000,0.000,69.000,446170.586,4652626.425,292.110
2.000,0.000,56180.154,90.000,1.000,17583.000,85.000,1.000,5.000,0.000,69.000,446180.260,4652625.233,283.320
2.000,0.000,56180.171,113.000,1.000,17583.000,85.000,1.000,5.000,1.000,69.000,446171.613,4652625.498,286.810
2.000,0.000,56180.171,86.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446166.887,4652626.046,291.960
2.000,0.000,56180.171,82.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446142.617,4652629.786,291.940
1.000,0.000,56180.171,19.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446141.472,4652629.788,297.150
1.000,0.000,56180.171,10.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446138.388,4652630.159,300.170
2.000,0.000,56180.171,87.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446127.180,4652632.156,292.200
2.000,0.000,56180.171,86.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446113.326,4652634.336,290.750
1.000,0.000,56180.182,11.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446131.036,4652630.623,300.210
2.000,0.000,56180.182,102.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446162.981,4652625.964,291.940
2.000,0.000,56180.182,101.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446168.196,4652625.154,291.980
1.000,0.000,56180.182,41.000,1.000,17583.000,85.000,1.000,5.000,0.000,69.000,446174.631,4652624.357,286.550
2.000,0.000,56180.199,101.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446158.961,4652625.380,291.970
2.000,0.000,56180.199,93.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446155.499,4652625.910,291.970
1.000,0.000,56180.199,4.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446135.840,4652628.608,301.430
2.000,0.000,56180.199,91.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446125.792,4652630.574,289.050
2.000,0.000,56180.209,121.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446122.176,4652630.357,291.050
1.000,0.000,56180.209,22.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446135.441,4652627.937,301.930
2.000,0.000,56180.209,43.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446141.252,4652627.366,292.260
2.000,0.000,56180.209,97.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446151.608,4652625.776,291.940
2.000,0.000,56180.209,96.000,1.000,17583.000,85.000,1.000,5.000,0.000,69.000,446180.449,4652621.623,283.250
2.000,0.000,56180.209,80.000,1.000,17583.000,85.000,1.000,5.000,0.000,69.000,446183.948,4652621.085,283.190
1.000,0.000,56180.226,255.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446174.112,4652621.589,287.170
2.000,0.000,56180.226,89.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446169.356,4652622.144,292.030
2.000,0.000,56180.226,65.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446146.758,4652625.628,291.910
2.000,0.000,56180.226,78.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446143.311,4652626.158,291.920
2.000,0.000,56180.226,87.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446117.429,4652630.178,290.810
2.000,0.000,56180.237,62.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446113.226,4652630.017,290.750
1.000,0.000,56180.237,15.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446138.407,4652625.788,300.320
2.000,0.000,56180.237,98.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446163.510,4652622.196,291.940
2.000,0.000,56180.237,93.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446166.957,4652621.673,291.960
1.000,0.000,56180.237,89.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446170.449,4652621.136,292.150
2.000,0.000,56180.237,230.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446171.698,4652621.126,286.860
2.000,0.000,56180.237,80.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446174.857,4652620.754,283.390
2.000,0.000,56180.254,102.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446170.791,4652620.133,283.450
2.000,0.000,56180.254,86.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446159.467,4652621.589,291.960
1.000,0.000,56180.254,6.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446131.058,4652625.673,299.910
2.000,0.000,56180.254,78.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446126.321,4652626.776,288.990
1.000,0.000,56180.254,110.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446113.015,4652628.715,292.020
2.000,0.000,56180.264,82.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446151.647,4652622.145,291.950
2.000,0.000,56180.264,92.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446155.109,4652621.615,291.970
1.000,0.000,56180.264,211.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446156.959,4652621.297,293.050
2.000,0.000,56180.265,72.000,1.000,17583.000,85.000,1.000,5.000,0.000,69.000,446180.451,4652618.007,283.280
2.000,0.000,56180.265,70.000,1.000,17583.000,85.000,1.000,5.000,0.000,69.000,446183.950,4652617.469,283.240
2.000,0.000,56180.281,72.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446175.258,4652617.787,283.380
1.000,0.000,56180.281,12.000,2.000,17583.000,85.000,1.000,6.000,1.000,69.000,446170.747,4652618.229,290.740
1.000,0.000,56180.281,102.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446148.356,4652621.600,292.730
2.000,0.000,56180.281,89.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446146.588,4652621.895,291.940
2.000,0.000,56180.281,108.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446122.348,4652625.658,290.850
2.000,0.000,56180.292,77.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446113.316,4652626.223,290.730
2.000,0.000,56180.292,123.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446118.457,4652625.435,290.790
1.000,0.000,56180.292,19.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446138.437,4652622.023,300.260
1.000,0.000,56180.292,14.000,2.000,17583.000,85.000,1.000,6.000,0.000,69.000,446141.499,4652621.667,296.920
2.000,0.000,56180.292,90.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446142.696,4652621.643,291.930
2.000,0.000,56180.292,105.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446166.951,4652617.939,291.960
2.000,0.000,56180.292,110.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446168.660,4652617.667,291.990
